aqi,aqi_last,tmp,tmp_last,v850,v850_last,t925,t925_last,p,p_last,t750,t750_last,v750,v750_last,v500,v500_last,u850,u850_last,u925,u925_last,u750,u750_last,u,u_last,t500,t500_last,v,v_last,v925,v925_last,t995,t995_last,rh,rh_last,u500,u500_last,t850,t850_last,season_fall,season_spring,season_summer,season_winter,t_diff,t_diff_last
129.0,104.0,7.83856201172,5.08895874023,-5.818623065950002,-4.76386928558,-9.85989379883,-9.85998535156,101900.359375,102056.640625,-25.549987793000003,-25.7499847412,-5.78791236877,-6.778828144069999,-11.1552124023,-14.5709905624,19.332685470599998,22.2406902313,12.665119171099999,15.698159217799999,23.968404769899998,25.538394928000002,-1.34754884243,-1.80695068836,-56.8500213623,-56.949996948199995,-1.76325440407,-1.71741938591,-6.14345932007,-3.2779686451,6.83093261719,3.93539428711,16.8000011444,16.6000003815,48.0016975403,42.6177635193,-16.150024414100002,-16.4499816895,1,0,0,0,1.0076293945299994,1.15356445312
121.0,129.0,5.20645141602,7.83856201172,-5.83562707901,-5.818623065950002,-10.432067871100001,-9.85989379883,101997.328125,101900.359375,-25.950012206999997,-25.549987793000003,-4.22144508362,-5.78791236877,-7.229547023769999,-11.1552124023,17.6251583099,19.332685470599998,11.938905715899999,12.665119171099999,22.826625824,23.968404769899998,-0.755209922791,-1.34754884243,-56.3499908447,-56.8500213623,-1.81772458553,-1.76325440407,-7.72785139084,-6.14345932007,6.2996520996099985,6.83093261719,22.3987140656,16.8000011444,46.905052185100004,48.0016975403,-16.3107910156,-16.150024414100002,1,0,0,0,-1.0932006835899983,1.0076293945299994
101.0,121.0,3.40417480469,5.20645141602,-5.64785385132,-5.83562707901,-10.8295288086,-10.432067871100001,102181.023438,101997.328125,-26.3500213623,-25.950012206999997,-5.86406230927,-4.22144508362,-7.19998168945,-7.229547023769999,18.6602478027,17.6251583099,12.7570676804,11.938905715899999,23.1378650665,22.826625824,-0.806982398033,-0.755209922791,-56.0500183105,-56.3499908447,-1.89551997185,-1.81772458553,-5.97429895401,-7.72785139084,4.80834960938,6.2996520996099985,25.3115520477,22.3987140656,43.199886322,46.905052185100004,-16.9499816895,-16.3107910156,1,0,0,0,-1.4041748046899998,-1.0932006835899983
109.0,101.0,1.9623413085900003,3.40417480469,-6.70356941223,-5.64785385132,-11.1005859375,-10.8295288086,102345.335938,102181.023438,-26.449996948200003,-26.3500213623,-8.5008058548,-5.86406230927,-9.10007381439,-7.19998168945,18.3666400909,18.6602478027,14.232768058800001,12.7570676804,22.8695716858,23.1378650665,-1.27478516102,-0.806982398033,-56.449996948199995,-56.0500183105,-1.70196771622,-1.89551997185,-5.9734544754,-5.97429895401,3.25631713867,4.80834960938,34.1000022888,25.3115520477,41.23777771,43.199886322,-16.989379882799998,-16.9499816895,1,0,0,0,-1.2939758300799997,-1.4041748046899998
68.0,109.0,0.16836547851599998,1.9623413085900003,-9.063925743099999,-6.70356941223,-11.046051025399999,-11.1005859375,102717.539062,102345.335938,-24.2499847412,-26.449996948200003,-12.222558021500001,-8.5008058548,-10.3539915085,-9.10007381439,18.7160110474,18.3666400909,16.128988266,14.232768058800001,22.930141449,22.8695716858,-1.05316889286,-1.27478516102,-58.9486999512,-56.449996948199995,-0.336791992188,-1.70196771622,-7.32537317276,-5.9734544754,0.500793457031,3.25631713867,29.5,34.1000022888,34.3175926208,41.23777771,-16.160827636700002,-16.989379882799998,1,0,0,0,-0.332427978515,-1.2939758300799997
110.0,68.0,4.489898681640001,0.16836547851599998,-9.11439704895,-9.063925743099999,-10.455505371100001,-11.046051025399999,102763.1875,102717.539062,-23.949996948200003,-24.2499847412,-11.004240035999999,-12.222558021500001,-11.1000127792,-10.3539915085,17.2857036591,18.7160110474,14.5317554474,16.128988266,21.4827690125,22.930141449,-1.27164542675,-1.05316889286,-59.3499908447,-58.9486999512,0.19551756978,-0.336791992188,-8.0378484726,-7.32537317276,3.1872253418,0.500793457031,24.6000003815,29.5,33.299995422399995,34.3175926208,-15.6500244141,-16.160827636700002,1,0,0,0,1.3026733398400006,-0.332427978515
99.0,110.0,6.78918457031,4.489898681640001,-7.3615550994899985,-9.11439704895,-9.62036132812,-10.455505371100001,102580.664062,102763.1875,-23.5737457275,-23.949996948200003,-9.20623016357,-11.004240035999999,-14.2000675201,-11.1000127792,16.9954090118,17.2857036591,12.9696311951,14.5317554474,21.558986663800006,21.4827690125,-0.447209477425,-1.27164542675,-59.2500152588,-59.3499908447,1.80720949173,0.19551756978,-7.0145287513699985,-8.0378484726,5.75726318359,3.1872253418,19.8999996185,24.6000003815,32.0831069946,33.299995422399995,-15.1500244141,-15.6500244141,1,0,0,0,1.0319213867199997,1.3026733398400006
100.0,99.0,4.84741210938,6.78918457031,-5.513625144959999,-7.3615550994899985,-8.75741577148,-9.62036132812,102464.148438,102580.664062,-22.9800720215,-23.5737457275,-8.73602962494,-9.20623016357,-14.000073432899999,-14.2000675201,17.6533279419,16.9954090118,12.62109375,12.9696311951,22.942550659200002,21.558986663800006,-0.359438478947,-0.447209477425,-59.2500152588,-59.2500152588,1.46580314636,1.80720949173,-4.87485074997,-7.0145287513699985,6.21343994141,5.75726318359,28.8914852142,19.8999996185,30.413091659499997,32.0831069946,-14.449981689500001,-15.1500244141,1,0,0,0,-1.3660278320300003,1.0319213867199997
87.0,100.0,3.06457519531,4.84741210938,-5.55556869507,-5.513625144959999,-8.75738525391,-8.75741577148,102480.132812,102464.148438,-22.397750854499996,-22.9800720215,-7.17584943771,-8.73602962494,-8.30131816864,-14.000073432899999,17.7128162384,17.6533279419,12.5000066757,12.62109375,22.5477142334,22.942550659200002,-0.534240722656,-0.359438478947,-59.5500183105,-59.2500152588,1.4014184474899998,1.46580314636,-3.959499359130001,-4.87485074997,4.51385498047,6.21343994141,32.4000015259,28.8914852142,30.92852211,30.413091659499997,-14.1500244141,-14.449981689500001,1,0,0,0,-1.4492797851599994,-1.3660278320300003
79.0,87.0,1.80682373047,3.06457519531,-6.59067106247,-5.55556869507,-8.5412902832,-8.75738525391,102435.640625,102480.132812,-22.7499847412,-22.397750854499996,-6.16826152802,-7.17584943771,-5.99581289291,-8.30131816864,20.6838512421,17.7128162384,14.5425071716,12.5000066757,22.328115463299998,22.5477142334,-0.201772451401,-0.534240722656,-58.8499908447,-59.5500183105,1.5750732421899998,1.4014184474899998,-3.67016601562,-3.959499359130001,3.07144165039,4.51385498047,46.1000022888,32.4000015259,34.483730316199996,30.92852211,-14.350006103499998,-14.1500244141,1,0,0,0,-1.2646179199200003,-1.4492797851599994
104.0,79.0,1.47024536133,1.80682373047,-7.077373027799998,-6.59067106247,-8.35766601562,-8.5412902832,102272.960938,102435.640625,-23.549987793000003,-22.7499847412,-6.40978240967,-6.16826152802,-10.1334104538,-5.99581289291,19.8977069855,20.6838512421,15.920771598800002,14.5425071716,21.6559200287,22.328115463299998,-0.333947747946,-0.201772451401,-57.949996948199995,-58.8499908447,-0.870087862015,1.5750732421899998,-6.70820808411,-3.67016601562,1.77005004883,3.07144165039,64.0,46.1000022888,34.3999938965,34.483730316199996,-13.734649658199999,-14.350006103499998,1,0,0,0,-0.2998046875,-1.2646179199200003
101.0,104.0,5.43942260742,1.47024536133,-6.75962638855,-7.077373027799998,-7.64807128906,-8.35766601562,102233.820312,102272.960938,-23.450012206999997,-23.549987793000003,-5.89576387405,-6.40978240967,-9.18588256836,-10.1334104538,18.1877117157,19.8977069855,13.221916198699999,15.920771598800002,20.877243042,21.6559200287,-0.129895016551,-0.333947747946,-57.8500213623,-57.949996948199995,-0.721601545811,-0.870087862015,-7.49098873138,-6.70820808411,4.10479736328,1.77005004883,51.6000022888,64.0,39.199951171900004,34.3999938965,-13.649993896500002,-13.734649658199999,1,0,0,0,1.3346252441399997,-0.2998046875
158.0,101.0,8.31137084961,5.43942260742,-5.86035871506,-6.75962638855,-7.49182128906,-7.64807128906,102086.664062,102233.820312,-23.549987793000003,-23.450012206999997,-5.55304193497,-5.89576387405,-7.4802737236,-9.18588256836,17.1593132019,18.1877117157,10.3321676254,13.221916198699999,21.2119216919,20.877243042,-0.49552243948,-0.129895016551,-58.049987793,-57.8500213623,0.26621094346,-0.721601545811,-7.49192142487,-7.49098873138,7.04531860352,4.10479736328,39.2000007629,51.6000022888,45.9972801208,39.199951171900004,-13.890533447300001,-13.649993896500002,1,0,0,0,1.26605224609,1.3346252441399997
163.0,158.0,5.98361206055,8.31137084961,-7.41566610336,-5.86035871506,-7.862548828119999,-7.49182128906,102120.515625,102086.664062,-23.5322723389,-23.549987793000003,-6.23409175873,-5.55304193497,-3.28441786766,-7.4802737236,15.7034664154,17.1593132019,8.68424034119,10.3321676254,19.3546257019,21.2119216919,-0.15098632872099998,-0.49552243948,-58.0084838867,-58.049987793,0.981340289116,0.26621094346,-7.15309810638,-7.49192142487,7.51031494141,7.04531860352,54.7999992371,39.2000007629,46.6946029663,45.9972801208,-13.8499755859,-13.890533447300001,1,0,0,0,-1.5267028808600003,1.26605224609
159.0,163.0,4.30828857422,5.98361206055,-7.5916771888699985,-7.41566610336,-8.1457824707,-7.862548828119999,102265.15625,102120.515625,-23.5905609131,-23.5322723389,-6.95120811462,-6.23409175873,-1.26575934887,-3.28441786766,12.143517494200001,15.7034664154,6.699550628659999,8.68424034119,16.439933776900002,19.3546257019,-0.4433251917360001,-0.15098632872099998,-57.5500183105,-58.0084838867,0.267275393009,0.981340289116,-6.20462369919,-7.15309810638,6.22027587891,7.51031494141,66.3000030518,54.7999992371,41.802490234400004,46.6946029663,-14.149993896500002,-13.8499755859,1,0,0,0,-1.9119873046900002,-1.5267028808600003
166.0,159.0,3.28170776367,4.30828857422,-5.79234361649,-7.5916771888699985,-8.39935302734,-8.1457824707,102406.171875,102265.15625,-23.509460449200002,-23.5905609131,-6.45889854431,-6.95120811462,-0.900054931641,-1.26575934887,11.2774114609,12.143517494200001,6.81383275986,6.699550628659999,14.7783708572,16.439933776900002,-0.424238264561,-0.4433251917360001,-57.1500091553,-57.5500183105,-0.595092773438,0.267275393009,-2.7346262931800003,-6.20462369919,5.36407470703,6.22027587891,71.4000015259,66.3000030518,34.7999420166,41.802490234400004,-14.2258300781,-14.149993896500002,1,0,0,0,-2.0823669433600003,-1.9119873046900002
98.0,166.0,1.18811035156,3.28170776367,1.2338793277700002,-5.79234361649,-6.7395324707,-8.39935302734,102365.054688,102406.171875,-23.3480682373,-23.509460449200002,0.46425780654,-6.45889854431,-2.3000793457,-0.900054931641,9.71791744232,11.2774114609,9.56768798828,6.81383275986,9.54665756226,14.7783708572,-1.87916254997,-0.424238264561,-57.6500091553,-57.1500091553,0.398508280516,-0.595092773438,1.66591787338,-2.7346262931800003,1.42135620117,5.36407470703,63.7999992371,71.4000015259,22.8086853027,34.7999420166,-13.649993896500002,-14.2258300781,0,0,0,1,-0.23324584961000006,-2.0823669433600003
178.0,98.0,5.69869995117,1.18811035156,3.58564686775,1.2338793277700002,-6.13909912109,-6.7395324707,102289.554688,102365.054688,-23.1441497803,-23.3480682373,2.87265610695,0.46425780654,0.299945086241,-2.3000793457,9.36329460144,9.71791744232,9.25780487061,9.56768798828,9.2484588623,9.54665756226,-1.44274652004,-1.87916254997,-58.047134399399994,-57.6500091553,0.418786615133,0.398508280516,4.10682868958,1.66591787338,4.55801391602,1.42135620117,47.24262237550001,63.7999992371,21.3220863342,22.8086853027,-13.660552978499998,-13.649993896500002,0,0,0,1,1.1406860351499999,-0.23324584961000006
242.0,178.0,9.11096191406,5.69869995117,4.3040380477900015,3.58564686775,-5.6549377441400015,-6.13909912109,102031.804688,102289.554688,-22.945846557600003,-23.1441497803,2.92011713982,2.87265610695,3.39512324333,0.299945086241,10.0697412491,9.36329460144,9.52499961853,9.25780487061,12.5166301727,9.2484588623,-0.904448211193,-1.44274652004,-58.7499847412,-58.047134399399994,1.85643064976,0.418786615133,5.34655761719,4.10682868958,8.16799926758,4.55801391602,39.9000015259,47.24262237550001,21.1000385284,21.3220863342,-13.5895385742,-13.660552978499998,0,0,0,1,0.9429626464799998,1.1406860351499999
255.0,242.0,6.46667480469,9.11096191406,6.32734870911,4.3040380477900015,-5.47903442383,-5.6549377441400015,101904.015625,102031.804688,-22.6346282959,-22.945846557600003,4.73234367371,2.92011713982,5.46544790268,3.39512324333,11.978100776700002,10.0697412491,9.11210632324,9.52499961853,15.4245433807,12.5166301727,-0.416970193386,-0.904448211193,-57.7500152588,-58.7499847412,1.23350822926,1.85643064976,6.44580554962,5.34655761719,7.54644775391,8.16799926758,56.2000007629,39.9000015259,22.6179695129,21.1000385284,-13.4951171875,-13.5895385742,0,0,0,1,-1.0797729492199997,0.9429626464799998
201.0,255.0,6.01049804688,6.46667480469,2.72088932991,6.32734870911,-5.66885375977,-5.47903442383,101359.648438,101904.015625,-21.242858886700002,-22.6346282959,2.75332045555,4.73234367371,0.699975609779,5.46544790268,13.245101928699999,11.978100776700002,10.5978708267,9.11210632324,14.7468328476,15.4245433807,-1.47989249229,-0.416970193386,-56.949996948199995,-57.7500152588,-0.113645017147,1.23350822926,4.38606214523,6.44580554962,5.49847412109,7.54644775391,77.5,56.2000007629,26.577503204299997,22.6179695129,-12.434600830099999,-13.4951171875,0,0,0,1,0.5120239257899994,-1.0797729492199997
229.0,201.0,7.66589355469,6.01049804688,3.2812011241900003,2.72088932991,-5.21823120117,-5.66885375977,101322.6875,101359.648438,-20.1499938965,-21.242858886700002,5.55918455124,2.75332045555,1.99986577034,0.699975609779,10.5906438828,13.245101928699999,7.374394416810001,10.5978708267,14.007346153299999,14.7468328476,-0.461650371552,-1.47989249229,-58.2499847412,-56.949996948199995,-0.405952125788,-0.113645017147,2.22543931007,4.38606214523,6.83465576172,5.49847412109,72.0999984741,77.5,28.124256134,26.577503204299997,-12.3736572266,-12.434600830099999,0,0,0,1,0.8312377929700006,0.5120239257899994
237.0,229.0,10.143768310499999,7.66589355469,6.46833467484,3.2812011241900003,-5.18923950195,-5.21823120117,101176.164062,101322.6875,-18.925476074200002,-20.1499938965,10.1552190781,5.55918455124,3.0532104969,1.99986577034,9.95919132233,10.5906438828,5.31128644943,7.374394416810001,15.993100166300001,14.007346153299999,-0.198186025023,-0.461650371552,-59.2500152588,-58.2499847412,-0.555888652802,-0.405952125788,2.63404774666,2.22543931007,8.81735229492,6.83465576172,61.6000022888,72.0999984741,28.450778961199997,28.124256134,-12.522979736300002,-12.3736572266,0,0,0,1,1.3264160155799996,0.8312377929700006
256.0,237.0,7.48303222656,10.143768310499999,9.15792179108,6.46833467484,-5.79803466797,-5.18923950195,101236.359375,101176.164062,-18.676071167,-18.925476074200002,12.341947555499999,10.1552190781,6.959692478180001,3.0532104969,12.9126415253,9.95919132233,6.705209732059998,5.31128644943,21.0024147034,15.993100166300001,-0.292358398438,-0.198186025023,-59.2499847412,-59.2500152588,-1.03518557549,-0.555888652802,2.58308577538,2.63404774666,8.22009277344,8.81735229492,71.5,61.6000022888,29.000003814699998,28.450778961199997,-12.3604736328,-12.522979736300002,0,0,0,1,-0.7370605468799996,1.3264160155799996
199.0,256.0,5.9542541503900015,7.48303222656,6.37020015717,9.15792179108,-6.44998168945,-5.79803466797,101365.289062,101236.359375,-19.6499938965,-18.676071167,9.41427707672,12.341947555499999,10.5065431595,6.959692478180001,17.6017875671,12.9126415253,6.73050260544,6.705209732059998,23.860675811799997,21.0024147034,-0.102795407176,-0.292358398438,-58.8500213623,-59.2499847412,-1.1962548494299998,-1.03518557549,3.21084475517,2.58308577538,7.03210449219,8.22009277344,79.8000030518,71.5,31.683057785,29.000003814699998,-12.1116943359,-12.3604736328,0,0,0,1,-1.0778503417999987,-0.7370605468799996
240.0,199.0,4.72061157227,5.9542541503900015,5.35092258453,6.37020015717,-7.31146240234,-6.44998168945,101521.882812,101365.289062,-20.061416626,-19.6499938965,11.011776924100001,9.41427707672,14.419909477200001,10.5065431595,15.4502487183,17.6017875671,7.94657945633,6.73050260544,24.917890548699997,23.860675811799997,-0.108388669789,-0.102795407176,-59.500213623,-58.8500213623,-1.4969091415399998,-1.1962548494299998,3.19430160522,3.21084475517,5.75988769531,7.03210449219,83.2000045776,79.8000030518,35.6000022888,31.683057785,-13.269195556600001,-12.1116943359,0,0,0,1,-1.0392761230399996,-1.0778503417999987
314.0,240.0,5.7044372558599985,4.72061157227,5.29387187958,5.35092258453,-8.04476928711,-7.31146240234,101881.234375,101521.882812,-23.7499847412,-20.061416626,9.099863052369999,11.011776924100001,23.7646369934,14.419909477200001,9.55132293701,15.4502487183,10.5689935684,7.94657945633,19.7337226868,24.917890548699997,-1.26158690453,-0.108388669789,-58.14999389649999,-59.500213623,-6.968783855439999,-1.4969091415399998,3.3917529583,3.19430160522,5.49319458008,5.75988769531,4.9000000953699985,83.2000045776,38.015731811500004,35.6000022888,-15.8502807617,-13.269195556600001,0,0,0,1,0.21124267577999856,-1.0392761230399996
187.0,314.0,7.095550537110001,5.7044372558599985,5.673359394069999,5.29387187958,-9.41809082031,-8.04476928711,102146.4375,101881.234375,-25.1609802246,-23.7499847412,8.66314888,9.099863052369999,17.3666992188,23.7646369934,11.8127336502,9.55132293701,9.711818695069999,10.5689935684,22.3488883972,19.7337226868,-1.30589592457,-1.26158690453,-56.950012207,-58.14999389649999,-8.180249214169999,-6.968783855439999,1.2641040086700002,3.3917529583,5.90374755859,5.49319458008,8.0,4.9000000953699985,44.0048179626,38.015731811500004,-17.015258789100002,-15.8502807617,0,0,0,1,1.191802978520001,0.21124267577999856
117.0,187.0,8.02819824219,7.095550537110001,6.757646560669999,5.673359394069999,-11.178253173800002,-9.41809082031,102135.460938,102146.4375,-26.049987793000003,-25.1609802246,9.39002418518,8.66314888,19.5999031067,17.3666992188,14.5787420273,11.8127336502,8.875583648680001,9.711818695069999,25.9992904663,22.3488883972,-2.36225342751,-1.30589592457,-56.949996948199995,-56.950012207,-5.90923833847,-8.180249214169999,0.608823239803,1.2641040086700002,6.8283996582,5.90374755859,7.2000002861,8.0,51.0580978394,44.0048179626,-17.939758300799998,-17.015258789100002,0,0,0,1,1.199798583989999,1.191802978520001
110.0,117.0,5.09091186523,8.02819824219,9.38103961945,6.757646560669999,-11.859283447300001,-11.178253173800002,102212.9375,102135.460938,-27.0354156494,-26.049987793000003,9.19676780701,9.39002418518,26.9999141693,19.5999031067,16.8664569855,14.5787420273,10.1773967743,8.875583648680001,29.1433486938,25.9992904663,-2.57013916969,-2.36225342751,-56.8499908447,-56.949996948199995,-3.3886692524,-5.90923833847,0.0519799776375,0.608823239803,5.55856323242,6.8283996582,8.699999809269999,7.2000002861,59.266822814899996,51.0580978394,-18.2397918701,-17.939758300799998,0,0,0,1,-0.4676513671900002,1.199798583989999
