datetime,tmp,v850,t925,p,t750,v750,v500,u850,u925,u750,u,t500,v,v925,t995,rh,u500,t850
2016-12-07 23:00:00,0.279999,-3.01,-10.25,101603.0,-26.25,-3.32,-13.1,23.18,15.71,26.9,1.31,-58.75,3.0,-1.66,1.39999,51.7,38.7,-17.55
2016-12-08 02:00:00,0.369995,-4.03,-11.25,101370.0,-26.65,-2.94,-10.2,24.67,19.17,32.3,0.73,-57.65,2.22,-2.53,0.920013,68.8,38.7,-17.55
2016-12-08 05:00:00,0.329987,-6.85,-11.55,101151.0,-27.75,-3.86,-8.9,24.25,18.39,31.94,-0.92,-56.35,1.26,-7.38,0.869995,68.9,39.9,-18.35
2016-12-08 08:00:00,-0.619995,-11.41,-13.35,101194.0,-28.35,-10.01,-10.8,25.13,15.1,31.02,0.04,-55.35,-1.42,-9.95,0.290009,78.8,36.0,-18.85
2016-12-08 11:00:00,6.95001,-15.72,-13.85,101251.0,-28.25,-17.38,-11.7,24.42,16.8,28.09,6.51,-55.55,-8.71,-15.32,5.32001,23.1,35.0,-18.85
2016-12-08 14:00:00,6.45999,-20.61,-12.95,101322.0,-28.95,-19.35,-17.4,18.29,12.3,23.21,6.1,-55.15,-9.29,-20.25,5.64999,23.0,34.5,-18.45
2016-12-08 17:00:00,2.84,-16.33,-12.35,101558.0,-29.65,-15.28,-23.9,15.62,8.9,21.25,2.33,-55.05,-6.14,-17.23,3.32999,31.2,36.8,-18.85
2016-12-08 20:00:00,0.890015,-12.9,-12.75,101856.0,-30.25,-11.9,-30.0,16.87,9.77,22.18,0.04,-56.05,-4.02,-14.84,1.70999,38.3,36.6,-19.25
2016-12-08 23:00:00,-0.529999,-10.19,-13.45,102055.0,-29.35,-12.63,-31.5,16.64,10.64,22.58,-0.84,-57.65,-3.83,-10.93,0.350006,42.0,38.5,-19.75
2016-12-09 02:00:00,-1.73999,-8.41,-13.85,102155.0,-27.15,-15.25,-29.5,15.67,11.23,23.4,-1.84,-58.55,-3.93,-6.55,-1.12,43.9,43.8,-20.05
2016-12-09 05:00:00,-2.95999,-9.83,-14.05,102232.0,-26.15,-14.63,-22.8,16.24,11.64,23.42,-0.55,-58.45,-3.04,-5.62,-2.20999,46.9,43.7,-19.35
2016-12-09 08:00:00,-2.67999,-8.36,-13.55,102434.0,-26.35,-12.29,-19.6,14.54,9.06,23.31,-0.3,-57.55,-3.15,-5.59,-2.48999,42.3,41.7,-19.25
2016-12-09 11:00:00,2.0,-7.45,-13.45,102426.0,-26.45,-10.92,-17.3,15.04,8.65,25.18,-0.23,-57.15,-2.25,-5.45,0.720001,25.2,44.9,-18.75
2016-12-09 14:00:00,3.72,-7.44,-12.95,102372.0,-26.75,-10.44,-14.6,16.64,8.86,26.97,0.6,-56.55,0.28,-5.96,2.73001,21.7,44.1,-18.55
2016-12-09 17:00:00,-1.38,-8.27,-12.85,102383.0,-27.05,-10.06,-13.2,16.11,8.85,25.3,1.06,-55.65,1.32,-5.81,1.95001,39.3,40.5,-18.95
2016-12-09 20:00:00,-1.89001,-9.3,-13.35,102520.0,-27.35,-11.61,-12.2,10.73,8.88,12.51,1.87,-55.35,0.95,-5.89,0.410004,49.3,38.3,-18.65
2016-12-09 23:00:00,-3.10999,-8.36,-12.75,102514.0,-27.05,-11.34,-11.4,10.97,9.04,14.03,1.19,-55.55,0.25,-6.09,0.23999,52.2,34.8,-17.75
2016-12-10 02:00:00,-3.97,-8.57,-12.15,102507.0,-26.95,-11.27,-11.9,11.61,9.51,13.91,0.68,-55.75,0.06,-6.4,0.0799866,51.4,29.3,-17.45
2016-12-10 05:00:00,-4.54001,-8.22,-11.75,102457.0,-25.85,-11.5,-13.1,11.18,9.28,12.67,0.43,-56.65,0.7,-6.83,-0.299988,51.1,27.5,-17.15
2016-12-10 08:00:00,-4.35001,-7.34,-11.45,102497.0,-25.05,-9.9,-14.0,11.27,8.66,14.17,0.58,-57.15,0.46,-6.91,-0.619995,49.3,28.7,-17.05
2016-12-10 11:00:00,2.56,-7.0,-11.05,102576.0,-25.25,-8.4,-14.9,11.77,8.35,16.19,0.14,-56.55,-0.55,-6.04,1.48001,28.2,28.6,-16.95
2016-12-10 14:00:00,4.48999,-8.0,-10.65,102412.0,-25.65,-10.1,-17.8,11.79,8.34,16.21,0.09,-56.05,0.02,-6.32,3.57999,22.6,25.8,-16.85
2016-12-10 17:00:00,-2.79999,-10.09,-9.75,102428.0,-24.25,-19.2,-22.0,11.96,8.27,13.35,-0.41,-57.25,0.58,-6.0,3.23999,39.3,21.6,-15.95
2016-12-10 20:00:00,-3.23999,-9.98,-8.94998,102409.0,-22.05,-17.51,-28.2,10.13,5.84,14.97,0.5,-59.95,0.51,-3.39,2.53,37.7,20.6,-13.45
2016-12-10 23:00:00,-3.29001,-11.32,-7.75,102402.0,-21.35,-15.49,-23.7,8.03,5.37,11.69,-0.1,-61.25,1.06,-0.97,1.98001,38.6,23.6,-11.25
2016-12-11 02:00:00,-3.26001,-5.14,-6.84998,102444.0,-20.85,-9.14,-17.0,7.82,7.51,12.77,-0.76,-62.05,1.71,1.95,0.470001,39.3,26.1,-10.25
2016-12-11 05:00:00,-3.64999,-0.57,-5.14999,102335.0,-20.45,-5.4,-12.5,12.09,10.54,15.66,-0.44,-61.95,2.01,1.89,-0.709991,42.6,24.4,-10.05
2016-12-11 08:00:00,-3.37,0.61,-3.84998,102267.0,-20.15,-4.57,-7.7,13.35,11.07,15.88,-0.01,-61.75,1.42,2.12,-1.29999,54.0,22.9,-9.44998
2016-12-11 11:00:00,2.03,3.64,-3.75,102105.0,-19.85,-0.25,-5.6,13.39,12.59,13.86,0.21,-61.05,1.44,4.03,1.12,42.2,20.8,-9.25
2016-12-11 14:00:00,4.70001,3.61,-4.14999,101856.0,-19.65,4.26,-0.3,13.45,13.02,11.71,1.49,-60.55,3.53,1.82,3.89001,41.6,21.8,-9.54999
2016-12-11 17:00:00,0.0,2.51,-3.94998,101729.0,-19.35,4.75,-1.7,11.46,10.89,11.4,1.08,-59.85,2.34,2.89,2.59,60.1,20.5,-9.94998
2016-12-11 20:00:00,-2.56,3.79,-3.64999,101771.0,-19.55,3.55,-2.6,9.72,7.21,10.92,0.8,-59.25,0.6,5.28,1.60001,73.4,18.3,-10.15
2016-12-11 23:00:00,-2.70999,5.38,-4.44998,101779.0,-19.55,0.57,-6.6,7.49,7.19,9.25,-0.37,-59.15,-0.72,6.22,1.41,74.0,16.9,-10.85
2016-12-12 02:00:00,-2.72,3.95,-5.75,101800.0,-19.05,-1.99,-12.2,7.9,6.68,10.19,-0.38,-58.85,-1.0,2.69,0.809998,71.6,22.7,-11.05
2016-12-12 05:00:00,-2.26001,-0.92,-6.14999,101787.0,-19.35,-3.06,-10.3,9.77,4.56,13.82,-0.56,-58.25,-2.07,-2.12,-0.140015,67.4,26.3,-10.95
2016-12-12 08:00:00,-1.75,-4.88,-6.75,101903.0,-20.25,-7.77,-10.9,9.7,6.1,15.4,-0.8,-57.25,-1.89,-5.46,-0.920013,61.3,26.7,-12.45
2016-12-12 11:00:00,2.95999,-5.81,-7.44998,101961.0,-20.75,-6.98,-11.6,13.0,8.19,19.6,-0.45,-57.55,-1.15,-5.38,1.94,48.2,30.4,-12.55
2016-12-12 14:00:00,5.48999,-5.53,-8.25,101913.0,-20.75,-7.6,-11.5,15.13,9.39,21.69,-1.02,-57.75,-1.46,-6.37,4.60001,39.2,33.2,-12.75
2016-12-12 17:00:00,1.14001,-6.18,-9.04999,102048.0,-20.55,-6.76,-8.9,15.51,7.94,21.42,-2.35,-57.45,-0.76,-8.0,3.98999,55.8,32.7,-12.95
2016-12-12 20:00:00,-0.529999,-6.26,-10.35,102388.0,-20.15,-7.22,-7.9,14.71,7.55,22.95,-2.8,-58.15,0.42,-6.19,1.10001,71.8,33.1,-13.05
2016-12-12 23:00:00,-2.16,-3.88,-11.15,102505.0,-20.65,-3.83,-6.7,14.89,8.7,22.71,-1.45,-57.65,0.53,-4.87,0.380005,68.3,34.1,-13.85
2016-12-13 02:00:00,-2.78,-3.1,-11.85,102593.0,-21.65,-1.75,-4.7,15.27,9.62,22.73,-0.29,-56.75,0.12,-3.59,0.380005,65.9,34.6,-14.85
2016-12-13 05:00:00,-2.01999,-3.13,-12.45,102572.0,-22.75,0.3,-1.9,15.04,10.47,22.11,-0.37,-56.45,-0.52,-4.47,0.359985,59.0,33.5,-15.95
2016-12-13 08:00:00,-1.26001,-4.45,-13.15,102650.0,-24.25,1.2,-2.2,13.86,10.83,19.1,0.16,-55.75,-1.04,-5.6,0.0799866,49.1,31.0,-17.55
2016-12-13 11:00:00,2.73999,-5.62,-14.25,102699.0,-25.85,-1.27,-4.4,13.18,10.76,16.23,0.11,-54.15,-1.52,-5.66,1.79001,28.8,32.0,-18.85
2016-12-13 14:00:00,3.47,-5.48,-14.65,102556.0,-27.35,-4.0,-9.0,13.21,10.0,14.83,-0.82,-53.35,-1.4,-6.89,2.63,16.2,34.9,-20.05
2016-12-13 17:00:00,-1.82001,-8.61,-15.35,102628.0,-28.35,-8.75,-11.7,10.93,7.49,13.09,-1.04,-51.15,-0.7,-8.3,1.79001,23.8,36.9,-20.55
2016-12-13 20:00:00,-2.04001,-10.23,-15.75,102840.0,-28.75,-11.49,-14.8,7.56,4.77,10.7,-0.29,-49.75,-3.86,-9.86,-1.16,20.1,37.7,-20.15
2016-12-13 23:00:00,-3.32999,-11.13,-15.65,102941.0,-28.85,-13.06,-18.6,9.14,6.28,13.16,-1.68,-50.75,-2.42,-10.6,-2.32001,23.2,35.9,-19.95
2016-12-14 02:00:00,-4.41,-11.34,-15.05,103025.0,-28.85,-12.19,-17.6,8.33,7.24,11.55,-1.43,-51.95,-1.8,-11.33,-3.17999,28.8,32.9,-19.65
2016-12-14 05:00:00,-5.78,-10.06,-14.75,103027.0,-29.05,-10.09,-15.7,7.9,7.1,10.6,-0.32,-52.55,-1.34,-11.17,-3.57001,32.4,30.6,-19.75
2016-12-14 08:00:00,-5.82001,-8.81,-15.15,103060.0,-29.55,-8.76,-13.8,8.13,6.55,11.03,0.04,-52.85,-1.65,-10.21,-4.14001,31.8,29.3,-20.35
2016-12-14 11:00:00,-0.609985,-7.64,-15.45,103046.0,-29.65,-8.86,-12.4,9.58,7.7,13.2,-0.39,-53.35,-1.0,-9.87,-1.75,20.5,27.8,-20.75
2016-12-14 14:00:00,1.12,-9.03,-16.05,102763.0,-29.25,-11.0,-12.6,11.88,8.69,15.9,0.6,-52.85,0.74,-11.04,0.0599976,18.6,27.1,-21.45
2016-12-14 17:00:00,-3.10001,-11.56,-16.55,102650.0,-29.45,-14.2,-15.8,11.53,7.89,16.0,1.26,-51.85,2.3,-11.66,-1.09,29.4,27.4,-22.25
2016-12-14 20:00:00,-3.94,-15.71,-16.75,102590.0,-29.35,-18.4,-17.8,8.84,8.71,14.28,2.93,-51.15,2.35,-16.83,-3.22,34.7,29.8,-22.15
2016-12-14 23:00:00,-4.09,-17.76,-16.35,102506.0,-29.45,-19.0,-18.2,10.03,9.47,14.71,2.45,-51.85,1.88,-16.1,-3.14001,32.0,30.9,-21.45
2016-12-15 02:00:00,-4.67001,-18.15,-15.95,102546.0,-30.45,-18.1,-18.3,10.9,8.07,15.45,1.53,-51.45,-0.87,-16.26,-2.17999,30.6,31.6,-21.95
2016-12-15 05:00:00,-4.10999,-17.84,-16.35,102641.0,-31.55,-19.5,-19.6,11.09,6.67,15.61,0.56,-50.55,-3.34,-15.93,-2.73999,47.9,33.0,-22.65
2016-12-15 08:00:00,-4.53,-19.17,-17.25,102824.0,-32.45,-21.5,-20.5,11.11,6.23,15.1,0.03,-50.15,-3.73,-15.7,-3.70999,52.0,32.8,-23.15
2016-12-15 11:00:00,1.42999,-20.12,-17.25,103067.0,-32.65,-23.6,-21.6,9.93,5.33,13.5,1.61,-49.45,-6.51,-15.35,0.440002,24.6,30.0,-23.25
2016-12-15 14:00:00,4.04999,-21.42,-16.35,102895.0,-33.15,-24.5,-26.6,7.58,3.47,12.3,3.05,-49.65,-5.39,-16.47,3.32999,20.2,29.2,-23.35
2016-12-15 17:00:00,-0.890015,-22.55,-15.95,102884.0,-32.25,-27.99,-27.6,8.08,5.7,8.6,1.54,-51.15,-3.43,-18.0,1.17001,28.7,21.2,-22.85
2016-12-15 20:00:00,-2.06,-24.28,-14.55,102909.0,-30.75,-31.3,-26.0,3.67,5.54,1.7,0.67,-54.15,-2.83,-20.74,0.459991,31.4,20.1,-21.25
2016-12-15 23:00:00,-3.60001,-21.43,-11.95,102856.0,-29.05,-26.26,-23.3,3.5,5.12,3.73,1.45,-56.45,0.27,-18.72,-0.019989,37.5,14.3,-18.75
2016-12-16 02:00:00,-3.66,-15.78,-10.05,102751.0,-27.65,-19.83,-22.0,8.18,6.31,9.3,1.26,-57.95,2.04,-14.29,-1.59,47.0,10.7,-17.15
2016-12-16 05:00:00,-4.72,-12.32,-9.14999,102599.0,-26.55,-16.52,-22.1,12.62,9.79,13.65,1.39,-58.95,1.66,-10.27,-2.70001,51.6,11.5,-16.45
2016-12-16 08:00:00,-5.09,-8.31,-8.44998,102461.0,-25.85,-13.6,-21.6,15.03,13.13,14.77,0.95,-58.85,1.58,-6.11,-2.95999,49.2,12.5,-15.85
2016-12-16 11:00:00,1.10001,-6.05,-7.44998,102331.0,-24.85,-9.9,-17.9,17.2,15.46,16.38,0.72,-58.55,1.28,-4.33,0.170013,29.5,16.8,-15.05
2016-12-16 14:00:00,5.06,-3.25,-7.04999,101983.0,-24.45,-5.4,-16.6,19.15,17.06,16.45,1.31,-59.55,2.0,-3.87,4.23001,23.6,19.5,-14.55
2016-12-16 17:00:00,-2.0,-0.56,-6.75,101847.0,-23.95,-4.37,-15.7,19.3,16.24,19.35,0.97,-59.55,1.79,-3.62,2.97,41.6,21.1,-14.45
2016-12-16 20:00:00,-2.45999,0.48,-7.14999,101812.0,-23.45,-4.4,-13.3,18.16,13.25,19.5,1.09,-59.15,1.55,-1.39,1.92001,42.6,22.9,-13.95
2016-12-16 23:00:00,-3.32001,0.12,-7.54999,101831.0,-23.05,-2.9,-12.6,15.65,9.93,18.14,-0.7,-58.65,-0.15,0.02,2.20001,44.5,24.2,-13.65
2016-12-17 02:00:00,-3.26001,-0.27,-8.14999,101820.0,-22.35,-2.2,-9.8,13.68,8.22,16.52,-1.53,-58.25,-0.66,0.88,1.32999,43.4,23.6,-13.65
2016-12-17 05:00:00,-4.35999,-1.35,-8.04999,101791.0,-21.85,-1.9,-7.1,12.06,7.59,13.15,-0.59,-57.65,-0.21,0.58,1.67001,43.8,23.0,-13.55
2016-12-17 08:00:00,-3.10001,-0.78,-7.34998,101781.0,-21.55,-0.7,-5.5,11.79,8.69,12.64,-1.48,-57.55,-0.38,1.24,1.19,45.1,21.9,-12.55
2016-12-17 11:00:00,3.72,1.09,-7.44998,101846.0,-21.45,1.60687,-3.0,11.13,7.59,13.84,-1.53,-57.15,-0.49,2.26,2.88,26.0,24.2,-12.75
2016-12-17 14:00:00,6.29001,1.82,-7.34998,101739.0,-21.35,3.3,0.0,11.37,7.24,15.9,-1.93,-56.75,-0.41,2.07,5.47,23.2,25.7,-12.85
2016-12-17 17:00:00,-0.51001,2.05,-7.25,101758.0,-21.75,3.38,0.7,11.2,6.39,16.5,-1.85,-55.85,0.25,1.32,4.17001,47.6,24.6,-13.25
2016-12-17 20:00:00,-1.98999,1.7,-7.44998,101847.0,-22.45,2.7,-0.9,11.0,6.12,15.7,-1.54,-54.85,-0.33,1.15,2.91,68.5,22.4,-13.45
2016-12-17 23:00:00,-2.16,0.9,-7.75,101926.0,-23.45,2.4,-1.1,11.04,6.58,15.3,-1.21,-54.55,-1.0,1.16,2.28,72.5,21.2,-13.65
2016-12-18 02:00:00,-2.67999,-0.9,-7.94998,101969.0,-24.05,-1.6,-1.1,10.79,7.48,12.19,-1.03,-54.75,-1.16,-0.55,1.10001,83.5,20.9,-14.15
2016-12-18 05:00:00,-3.73001,-1.13,-8.25,101980.0,-23.65,-1.8,-0.5,10.97,7.34,13.25,-0.25,-54.95,-0.1,-0.72,1.42999,84.6,21.6,-14.25
2016-12-18 08:00:00,-3.51999,-0.99,-8.14999,102011.0,-23.65,-0.6,-0.2,11.52,7.1,13.39,0.51,-54.95,0.2,-0.67,1.81,82.7,21.8,-14.45
2016-12-18 11:00:00,4.91,-0.55,-7.75,102023.0,-23.95,-0.1,-1.1,12.65,7.6,14.04,0.54,-54.15,0.17,-0.17,4.04001,36.9,22.7,-14.55
2016-12-18 14:00:00,7.23999,-1.09,-7.34998,101870.0,-23.95,-1.0,-1.5,13.49,8.77,15.29,0.4,-53.95,0.58,-0.63,6.54999,27.7,23.7,-14.65
2016-12-18 17:00:00,0.0,-2.12,-7.04999,101878.0,-23.75,-1.7,-3.0,12.64,8.47,15.64,0.73,-52.65,1.46,-2.18,5.73001,49.5,24.3,-14.75
2016-12-18 20:00:00,-0.570007,-1.95,-7.34998,101964.0,-23.55,-2.3,-6.7,11.71,7.07,15.9,1.3,-49.55,1.03,-2.26,4.73999,53.9,27.0,-14.85
2016-12-18 23:00:00,-1.63,-2.15,-7.64999,102009.0,-23.55,-3.1,-8.3,12.15,7.25,16.2,0.74,-47.05,0.5,-1.33,4.73001,56.5,27.9,-14.85
2016-12-19 02:00:00,-2.39001,-0.43,-7.64999,102024.0,-24.35,-3.3,-6.6,11.03,8.28,14.3,0.26,-44.55,0.55,-0.3,4.0,78.8,29.3,-15.85
2016-12-19 05:00:00,-2.63,-2.56,-8.04999,101969.0,-24.25,-6.03,-3.8,12.34,8.83,14.3,0.56,-44.55,0.9,-1.49,3.73001,77.7,29.9,-15.35
2016-12-19 08:00:00,-2.64001,-6.28,-8.25,102029.0,-23.75,-9.24,-2.3,11.69,8.96,12.7,0.69,-45.45,0.36,-3.23,3.85001,77.3,30.4,-14.35
2016-12-19 11:00:00,6.01001,-9.75,-7.44998,102065.0,-23.35,-11.77,-2.1,9.27,8.68,10.7,0.78,-46.75,-0.33,-5.32,5.23001,32.2,30.6,-13.25
2016-12-19 14:00:00,7.5,-11.95,-6.25,101933.0,-23.15,-13.8,0.5,6.15,4.92,7.6,0.44,-48.55,0.54,-8.46,6.94,26.7,32.2,-12.25
2016-12-19 17:00:00,0.929993,-9.8,-4.54999,101978.0,-22.85,-13.0,0.5,4.9,3.54,8.6,1.11,-50.75,1.55,-6.72,6.23999,44.5,31.8,-11.45
2016-12-19 20:00:00,0.369995,-6.53,-3.14999,102064.0,-22.85,-9.28,-1.8,5.57,3.05,11.5,1.8,-53.65,1.27,-4.57,5.53,47.0,32.0,-11.05
2016-12-19 23:00:00,-0.730011,-1.93,-3.34998,102199.0,-22.95,-4.82,-2.0,7.1,4.16,11.5,1.29,-55.65,0.86,-2.85,5.41,50.0,32.0,-11.05
2016-12-20 02:00:00,-1.85001,0.09,-4.14999,102372.0,-22.95,-1.55,0.8,8.58,4.37,11.0,0.2,-57.85,0.59,-3.04,5.23999,59.5,31.6,-11.35
2016-12-20 05:00:00,-1.95001,0.93,-3.64999,102340.0,-22.85,2.29,2.2,7.27,2.46,9.8,-0.65,-59.15,0.16,-3.62,4.85001,53.1,31.0,-11.55
2016-12-20 08:00:00,-1.41,2.93,-3.25,102393.0,-22.85,7.3,0.6,3.48,-3.88,8.0,-0.35,-59.75,0.26,-1.36,4.64999,50.1,32.0,-11.95
2016-12-20 11:00:00,6.19,7.19,-3.04999,102449.0,-23.25,9.19,3.6,1.33,-6.22,7.69,-0.05,-59.95,0.88,5.34,5.48001,30.2,38.7,-11.95
2016-12-20 14:00:00,5.05002,10.91,-2.94998,102379.0,-22.85,9.6,13.4,1.59,-2.49,8.39,-0.11,-59.45,0.78,9.98,4.44,32.2,43.3,-11.65
2016-12-20 17:00:00,1.05002,11.89,-4.04999,102398.0,-22.65,11.34,18.8,0.49,0.51,5.1,-1.19,-58.35,0.01,11.33,4.28,43.6,38.2,-12.25
2016-12-20 20:00:00,0.899994,11.56,-5.75,102417.0,-21.05,12.1,24.7,-1.73,4.58,8.8,-1.07,-58.25,0.23,8.37,3.79001,43.4,37.4,-14.15
2016-12-20 23:00:00,0.720001,5.44,-7.84998,102463.0,-20.95,6.49,22.4,9.45,4.81,13.7,-0.5,-58.55,1.01,2.77,3.85999,44.2,34.1,-13.05
2016-12-21 02:00:00,-1.07999,4.14,-7.75,102385.0,-21.05,7.52,12.8,12.46,5.86,15.0,-0.31,-58.35,0.64,2.21,3.66,50.5,33.1,-12.85
2016-12-21 05:00:00,-0.920013,1.79,-7.64999,102240.0,-21.35,4.8,18.7,11.97,6.31,15.9,-0.8,-57.65,-0.46,-0.2,3.26999,49.4,40.2,-12.65
2016-12-21 08:00:00,-1.06,-0.5,-7.34998,102219.0,-21.75,1.4,25.0,9.85,4.33,13.3,-0.99,-57.25,-1.11,-1.97,2.72,48.5,43.5,-13.05
2016-12-21 11:00:00,5.45001,-0.74,-7.44998,102252.0,-21.55,4.7,30.2,8.04,4.08,13.99,-1.01,-57.25,-0.61,-3.32,4.62,30.8,43.0,-13.15
2016-12-21 14:00:00,4.66,-0.11,-7.34998,101981.0,-21.05,1.19529,43.7,5.21,2.54,8.64,-0.33,-56.15,-0.03,-5.09,3.88,33.3,26.3,-13.55
2016-12-21 17:00:00,1.28,-0.18,-8.34998,101993.0,-21.25,1.95,32.7,5.61,3.01,7.98,0.0,-57.95,1.05,-5.88,3.51999,44.9,24.7,-14.45
2016-12-21 20:00:00,1.09,0.0,-9.84998,102051.0,-21.15,6.38,21.1,7.14,4.64,11.0,1.28,-59.05,0.48,-5.07,2.10999,54.5,23.1,-16.95
2016-12-21 23:00:00,0.299988,1.9,-11.05,101957.0,-23.55,8.79,16.2,10.02,7.72,14.81,0.31,-57.65,-0.74,-2.86,2.98999,55.3,21.2,-18.15
2016-12-22 02:00:00,2.22,2.38,-13.35,101898.0,-26.25,9.37,12.6,13.39,9.74,18.47,1.66,-55.15,-3.33,-2.67,3.29999,48.9,22.4,-19.85
2016-12-22 05:00:00,1.04001,-1.7,-14.95,101953.0,-29.25,2.06,4.3,13.85,10.22,19.52,3.09,-53.15,-6.24,-3.59,1.75,37.2,22.2,-22.05
2016-12-22 08:00:00,-0.380005,-5.03,-15.15,101956.0,-31.15,-7.23,-0.4,13.23,10.32,19.79,2.92,-52.95,-4.35,-8.81,0.279999,41.7,18.5,-22.95
2016-12-22 11:00:00,3.84,-10.48,-15.95,101986.0,-29.65,-11.57,-3.6,13.56,9.6,17.42,4.25,-50.45,-6.67,-13.38,2.88,29.0,19.6,-21.75
2016-12-22 14:00:00,5.59,-9.4,-15.95,101720.0,-29.45,-11.26,-3.1,10.42,7.99,15.16,3.63,-51.15,-5.02,-11.56,4.75,24.6,24.2,-21.65
2016-12-22 17:00:00,2.15002,-10.06,-16.45,101866.0,-29.75,-10.16,-6.8,10.36,7.67,15.63,1.8,-51.65,-4.46,-11.63,2.92001,32.0,26.1,-21.95
2016-12-22 20:00:00,-0.25,-9.56,-17.05,102057.0,-30.35,-9.24,-6.6,11.8,8.45,15.32,0.82,-51.45,-4.32,-11.43,0.299988,39.6,25.9,-22.15
2016-12-22 23:00:00,-2.14999,-10.44,-17.75,102227.0,-30.95,-10.49,-9.7,12.04,8.86,13.39,-0.07,-50.75,-3.67,-11.84,-1.39999,44.4,25.7,-22.55
2016-12-23 02:00:00,-3.79001,-12.42,-17.55,102410.0,-30.85,-12.98,-16.4,11.06,8.08,13.42,-1.67,-50.45,-3.12,-12.88,-3.44,44.0,27.9,-22.25
2016-12-23 05:00:00,-4.54999,-13.8,-16.65,102539.0,-30.95,-15.3,-21.9,13.0,7.87,16.93,-1.39,-51.15,-3.09,-12.9,-4.16,42.5,35.3,-21.75
2016-12-23 08:00:00,-5.01001,-17.86,-15.85,102675.0,-29.65,-21.82,-21.5,13.31,7.02,19.1,-0.97,-53.05,-3.66,-13.47,-4.98001,38.6,43.1,-20.55
2016-12-23 11:00:00,-0.220001,-15.55,-14.85,102738.0,-28.65,-18.74,-23.0,13.71,8.21,20.68,-0.73,-54.15,-2.45,-11.37,-1.53,25.7,45.9,-19.55
2016-12-23 14:00:00,2.12,-11.24,-13.05,102486.0,-27.65,-15.95,-20.4,16.79,10.38,21.99,-0.46,-54.95,0.2,-8.18,1.17999,25.6,46.0,-19.05
2016-12-23 17:00:00,-2.70001,-11.81,-12.75,102556.0,-26.15,-17.39,-14.3,15.85,10.51,23.64,0.85,-55.85,1.91,-8.05,0.309998,42.4,43.7,-18.35
2016-12-23 20:00:00,-3.63,-9.44,-11.75,102584.0,-26.25,-11.73,-10.9,16.58,11.45,22.29,0.79,-56.15,1.14,-7.46,-0.529999,52.9,46.8,-17.45
2016-12-23 23:00:00,-2.89999,-6.55,-11.15,102686.0,-26.95,-6.12,-8.5,16.5,11.38,21.41,0.83,-57.05,1.47,-6.73,-1.01001,53.3,55.2,-17.15
2016-12-24 02:00:00,-3.13,-2.54,-10.35,102652.0,-26.35,-5.49,-2.3,15.6,12.03,21.6,0.46,-57.25,2.12,-3.07,-2.12,53.2,53.9,-17.05
2016-12-24 05:00:00,-4.53,-3.7,-10.15,102607.0,-26.15,-6.2,-4.5,15.5,12.26,19.3,-0.08,-55.95,1.6,-2.65,-2.70001,55.5,43.7,-17.15
2016-12-24 08:00:00,-4.76001,-4.13,-10.25,102655.0,-26.45,-5.6,-6.2,13.7,11.0,18.1,-0.13,-56.55,1.43,-2.88,-2.89001,53.0,35.2,-17.15
2016-12-24 11:00:00,0.609985,-2.5,-9.84998,102684.0,-26.45,-3.8,-2.0,11.7,9.0,16.6,0.28,-57.85,1.36,-1.38,-0.359985,34.4,31.2,-16.85
2016-12-24 14:00:00,3.45999,-0.7,-9.34998,102422.0,-26.35,-0.4,-4.9,8.4,4.8,14.2,1.1,-58.25,2.54,-0.7,2.51001,31.4,32.2,-17.55
2016-12-24 17:00:00,-2.31,-0.15,-8.94998,102431.0,-26.05,-1.9,-9.9,7.4,3.6,14.6,0.5,-58.55,1.64,1.91,1.92001,47.3,38.7,-17.15
2016-12-24 20:00:00,-3.42001,0.42,-8.54999,102503.0,-25.25,-4.0,-8.1,8.2,3.1,16.3,-0.11,-59.45,0.97,4.46,1.01001,50.7,42.3,-16.15
2016-12-24 23:00:00,-3.39999,1.04,-8.34998,102554.0,-24.45,-3.5,-7.7,9.8,4.4,18.4,-0.67,-59.65,0.94,6.49,0.25,50.5,45.5,-15.05
2016-12-25 02:00:00,-4.23001,1.4,-8.54999,102516.0,-23.95,-5.3,-6.9,10.8,4.8,21.3,-0.5,-60.25,0.4,7.7,-0.220001,52.9,46.6,-14.75
2016-12-25 05:00:00,-4.57999,-0.2,-8.04999,102463.0,-23.65,-4.5,0.9,11.5,8.2,20.1,-0.5,-60.25,0.0,5.6,-0.480011,54.6,43.5,-14.15
2016-12-25 08:00:00,-4.35001,1.1,-7.34998,102435.0,-23.35,-2.4,5.6,11.3,9.1,15.9,-0.46,-60.35,0.17,3.9,-0.700012,54.0,37.8,-13.35
2016-12-25 11:00:00,1.47,4.3,-7.75,102486.0,-23.05,1.01,6.5,11.2,9.38,13.3,-0.2,-60.25,0.69,2.4,0.589996,35.2,31.3,-13.35
2016-12-25 14:00:00,2.48001,7.1,-8.34998,102337.0,-23.25,3.4,5.5,11.7,9.9,11.0,0.8,-58.45,1.5,0.8,1.67001,33.7,30.0,-13.95
2016-12-25 17:00:00,-2.70001,7.6,-9.04999,102325.0,-22.85,3.91,0.4,9.2,5.3,8.5,0.56,-56.25,0.92,-0.8,1.48999,49.6,46.4,-14.35
2016-12-25 20:00:00,-2.38,5.43,-9.84998,102396.0,-21.75,4.1,3.2,9.7,2.9,11.9,-0.38,-56.65,-0.56,1.36,0.690002,47.5,53.4,-15.05
